"Position","Title","Domain","Ref Domains","Alexa Rank","Matches","Matched Links","External Referring URLs","Indexed URLs","Crawled URLs","First Crawled","Last Successful Crawl","IP","SubNet","Country Code","TLD","Trust Flow","Citation Flow","Topical Trust Flow Topic 0","Topical Trust Flow Value 0","Topical Trust Flow Topic 1","Topical Trust Flow Value 1","Topical Trust Flow Topic 2","Topical Trust Flow Value 2","Topical Trust Flow Topic 3","Topical Trust Flow Value 3","Topical Trust Flow Topic 4","Topical Trust Flow Value 4","Topical Trust Flow Topic 5","Topical Trust Flow Value 5","Topical Trust Flow Topic 6","Topical Trust Flow Value 6","Topical Trust Flow Topic 7","Topical Trust Flow Value 7","Topical Trust Flow Topic 8","Topical Trust Flow Value 8","Topical Trust Flow Topic 9","Topical Trust Flow Value 9","Links Per Crawled Url","Outlink Checked Pages","Average Internal Outlinks Per Page","Average External Outlinks Per Page","Average Total Outlinks Per Page","Average External Domains Per Page","Domain Language 0","Domain Language Page Ratio 0","Domain Language 1","Domain Language Page Ratio 1","Domain Language 2","Domain Language Page Ratio 2","Total Inbound Links","Supplemental","Live","Lost","From Deep Links","From Homepages","Direct","Indirect","Follow","NoFollow","HTTP","HTTPS","Redirect","Text Link","Image Link","Frame","In Bucket"
2316,,"prabhucablecar.com",4,-1,0,1,13,3157660,211975,27/11/2024,12/02/2025,"77.37.46.115","77.37.46.0","DE","com",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,87632,59,8,67,8,"en",95.4,"it",4.2,,,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,
2317,"أفضل ويب - أفضل موقع عربي شامل و متجدد على مدار 24 ساعة.","afdalweb.com",6,-1,0,1,10,4481,1781,08/12/2024,11/12/2024,"92.113.16.20","92.113.16.0","UA","com",1,8,"Society/Organizations",1,"Arts/Animation",1,,0,,0,,0,,0,,0,,0,,0,,0,0.0,870,81,5,86,4,"ar",100.0,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
2318,,"works.asia",3,-1,0,1,4,896441,53201,25/10/2024,04/02/2025,"68.178.238.49","68.178.238.0","US","asia",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,13510,71,70,141,70,"en",97.7,"da",0.9,"pt",0.8,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,
2319,,"aboutdirectory.com",7,-1,0,1,8,893020,44040,04/01/2025,25/01/2025,"68.178.238.49","68.178.238.0","US","com",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,13012,73,72,145,72,"en",97.7,"da",0.9,"pt",0.8,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,
2320,"انجي عرب - NgArab","ngarab.com",4,-1,0,1,5,2385,2260,23/10/2024,31/01/2025,"142.250.191.147","142.250.191.0","US","com",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,1125,16,2,18,1,"en",94.1,"ar",4.9,"la",0.9,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,
2321,"digishop – متجر المنتجات الرقمية","digitalstar.press",3,-1,0,1,3,83,48,13/11/2024,20/01/2025,"84.32.84.15","84.32.84.0","LT","press",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.02,19,9,0,9,0,"ar",91.3,"en",8.6,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
2322,"digishop – متجر المنتجات الرقمية","xn--mgbaipr2iyb.com",6,-1,0,1,23,83,50,08/01/2025,14/02/2025,"92.113.16.165","92.113.16.0","UA","com",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.02,27,6,0,6,0,"ar",96.1,"en",3.8,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
2323,,"powerholmium331.click",8,-1,0,1,12,3766921,77524,07/12/2024,18/02/2025,"199.59.243.228","199.59.243.0","US","click",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,69532,141,38,179,11,"en",99.3,"fr",0.1,"da",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2324,,"racerutheniu812.cfd",8,-1,0,1,13,2954650,56744,24/12/2024,18/02/2025,"199.59.243.228","199.59.243.0","US","cfd",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,46815,159,43,202,12,"en",99.2,"da",0.1,"fr",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2325,"الرئيسية - العافية للتقنية","3afeya.com",7,-1,0,1,12,5536,2603,24/10/2024,09/12/2024,"92.113.16.144","92.113.16.0","UA","com",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,1255,48,5,53,5,"ar",97.8,"da",1.9,"en",0.2,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
2326,"One moment, please...","soularabia.net",8,-1,0,1,8,6996,3264,24/10/2024,03/02/2025,"159.89.164.60","159.89.164.0","IN","net",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,1318,36,9,45,5,"en",67.9,"ar",32.0,,,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,
2327,"متجر المنتجات الرقمية","berlinstore.store",6,-1,0,1,7,68,35,18/12/2024,18/12/2024,"191.101.104.20","191.101.104.0","DE","store",0,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.03,13,11,1,12,1,"ar",92.0,"en",8.0,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
2328,,"howevererbiu378.cfd",8,-1,0,1,12,2267547,48896,28/12/2024,15/02/2025,"199.59.243.228","199.59.243.0","US","cfd",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,37790,134,36,170,11,"en",99.4,,,,,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,
2329,,"readingwebsites.com",10,-1,0,1,20,905968,45838,21/01/2025,26/01/2025,"68.178.238.49","68.178.238.0","US","com",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,12305,79,78,157,78,"en",97.7,"da",0.9,"pt",0.8,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,
2330,,"involvingind835.cfd",8,-1,0,1,12,4745691,74000,17/11/2024,18/02/2025,"199.59.243.228","199.59.243.0","US","cfd",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,68835,169,45,214,13,"en",99.2,"fr",0.1,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2331,,"coperniciumr563.sbs",4,-1,0,1,4,1820508,23920,22/10/2024,27/01/2025,"199.59.243.228","199.59.243.0","US","sbs",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,22588,163,43,206,13,"en",99.2,"fr",0.1,"da",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2332,"Blog Komputerowy","blogkomputerowy.com.pl",7,-1,0,1,294,5161,3724,07/11/2024,16/02/2025,"51.83.129.22","51.83.129.0","FR","pl",1,8,"Computers/Internet/On the Web",1,"Business",1,,0,,0,,0,,0,,0,,0,,0,,0,0.0,1692,77,19,96,14,"fr",87.8,"en",6.8,"pl",2.9,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,
2333,"permanentbacklinks.com | Buy Long Term Backlinks","everythingonline.in",7,-1,0,1,9,568270,11503,11/12/2024,26/01/2025,"68.178.238.49","68.178.238.0","US","in",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,3848,154,151,305,151,"en",98.1,"da",0.7,"pt",0.6,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,
2334,,"arrivingrado954.click",8,-1,0,1,12,4747914,78034,17/11/2024,18/02/2025,"199.59.243.228","199.59.243.0","US","click",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,65864,182,49,231,14,"en",99.1,"fr",0.1,"da",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2335,"Goldensecrets","goldensecrets.net",1,-1,0,1,1,80,42,28/10/2024,13/02/2025,"185.77.97.108","185.77.97.0","LT","net",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.02,6,1,0,1,0,"ar",84.6,"en",15.3,,,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,
2336,"permanentbacklinks.com | Buy Long Term Backlinks","chandrapur.online",9,-1,0,1,13,1653044,282851,22/10/2024,29/11/2024,"184.168.116.137","184.168.116.0","US","online",0,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,232786,2,3,5,3,"en",97.6,"da",1.6,"pl",0.7,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,
2337,"IPTVTUNISIE","iptvtunisie.com",5,-1,0,1,5,6790,6710,23/10/2024,16/02/2025,"216.58.209.211","216.58.209.0","US","com",0,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,3263,44,13,57,8,"en",50.4,"ar",49.4,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2338,"موسوعة القناص -","alqanas.net",4,-1,0,1,4,26321,3999,27/10/2024,07/02/2025,"104.21.80.1","104.21.80.0","US","net",0,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,3996,32,3,35,3,"ar",100.0,,,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2339,,"fooz.store",8,-1,0,1,11,196,117,27/12/2024,17/02/2025,"92.113.18.132","92.113.18.0","UA","store",0,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.01,53,8,1,9,1,"ar",96.1,"en",3.8,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
2340,"Coulisse","coulissemag.com",2,-1,0,1,2,6768,2383,23/10/2024,16/02/2025,"190.92.235.97","190.92.235.0","AR","com",0,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,1701,18,4,22,4,"ar",99.9,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
2341,"Home - Mais Finanças","maisfinancas.club",1,-1,0,1,1,185,47,28/11/2024,16/02/2025,"45.55.131.145","45.55.131.0","US","club",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.02,27,18,3,21,2,"pt",96.4,"en",3.5,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
2342,,"royaal-store.com",4,-1,0,1,4,54,29,01/11/2024,12/02/2025,"178.16.128.212","178.16.128.0","BG","com",0,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.03,11,9,0,9,0,"ar",100.0,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
2343,"Wikimedia Error","sodiumtobogg317.sbs",1,-1,0,1,1,4279392,85167,20/12/2024,27/01/2025,"91.215.154.124","91.215.154.0","BG","sbs",0,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,67148,166,45,211,13,"en",99.2,"fr",0.1,"da",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2344,"Wikimedia Error","seasonlithiu122.sbs",1,-1,0,1,1,4655524,85091,17/11/2024,15/02/2025,"185.24.220.81","185.24.220.0","NL","sbs",0,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,69950,156,42,198,12,"en",99.2,"fr",0.1,"da",0.1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,
2345,"Orders of magnitude (length) - Wikipedia","mohamedarsen629.sbs",1,-1,0,1,1,4788286,86116,19/12/2024,17/02/2025,"164.138.29.160","164.138.29.0","NL","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,74014,165,45,210,13,"en",99.2,"fr",0.1,"da",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2346,"Mario and the Magician - Wikipedia","mohamedcesiu963.sbs",1,-1,0,1,1,5350692,102393,31/10/2024,19/12/2024,"192.71.249.173","192.71.249.0","BE","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,80575,180,49,229,14,"en",99.1,"fr",0.1,"da",0.1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,
2347,"Clark Atlanta University - Wikipedia","darmstadtium305.cfd",1,-1,0,1,1,4617621,72693,13/12/2024,17/02/2025,"37.58.63.194","37.58.63.0","DE","cfd",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,67427,157,42,199,12,"en",99.3,"fr",0.1,"da",0.1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,
2348,"The Legend of Sleepy Hollow - Wikipedia","franciumrode246.sbs",1,-1,0,1,1,5382540,83789,31/10/2024,19/12/2024,"88.99.170.146","88.99.170.0","DE","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,67477,183,49,232,14,"en",99.2,"fr",0.1,"da",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2349,"Bad title - Wikipedia","formsamarium345.sbs",7,-1,0,1,9,4009253,65309,25/01/2025,,"46.19.34.212","46.19.34.0","NL","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,58491,182,50,232,14,"en",99.1,"fr",0.1,"da",0.1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,
2350,"Prime Minister of Barbados - Wikipedia","rutheniumsla791.sbs",2,-1,0,1,2,5392825,94928,31/10/2024,26/01/2025,"151.236.25.84","151.236.25.0","PL","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,76733,181,49,230,14,"en",99.2,"fr",0.1,"da",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2351,"Wikimedia Error","edersonmolyb951.sbs",8,-1,0,1,10,5260602,96384,16/12/2024,15/02/2025,"192.71.249.173","192.71.249.0","BE","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,86202,164,44,208,13,"en",99.2,"fr",0.1,"da",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2352,,"kelseyelisabethphotography.com",19,-1,0,1,42,17806,17465,16/11/2024,04/12/2024,"104.21.58.134","104.21.58.0","US","com",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,1915,89,3,92,3,"en",98.5,"es",0.6,"fr",0.2,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,
2353,"Tarantula (DC Comics) - Wikipedia","deliveringpl418.sbs",1,-1,0,1,1,5107662,92624,17/12/2024,15/02/2025,"91.215.153.89","91.215.153.0","BG","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,80566,162,44,206,13,"en",99.3,"fr",0.1,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2354,"VPN - Super Unlimited Proxy | Best VPN","vpnsuper.site",1,-1,0,1,1,1250,1250,01/12/2024,16/02/2025,"99.83.190.102","99.83.190.0","US","site",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,1081,13,3,16,1,"en",100.0,,,,,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,
2355,"James Woods - Wikipedia","antimonyjous610.sbs",1,-1,0,1,1,5365134,96348,01/11/2024,26/01/2025,"164.138.29.160","164.138.29.0","NL","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,74310,180,49,229,14,"en",99.2,"fr",0.1,"da",0.1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,
2356,"User talk:64.161.177.57 - Wikipedia","earlylivermo50.sbs",1,-1,0,1,1,5394107,92911,01/11/2024,04/11/2024,"164.138.29.155","164.138.29.0","NL","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,77887,184,49,233,14,"en",99.1,"fr",0.1,"da",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2357,"Wikimedia Error","yttriumtourn208.sbs",7,-1,0,1,9,4985456,91604,17/12/2024,29/12/2024,"37.235.56.98","37.235.56.0","AT","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,82469,154,42,196,12,"en",99.3,"fr",0.1,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2358,"Bad title - Wikipedia","bariumfalcon566.cfd",2,-1,0,1,2,4741581,92457,23/12/2024,17/02/2025,"199.59.243.228","199.59.243.0","US","cfd",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,87854,140,38,178,11,"en",99.3,"fr",0.1,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2359,"Unobtainium - Wikipedia","effectivelyz110.sbs",7,-1,0,1,9,2301630,33463,17/12/2024,10/02/2025,"192.71.249.118","192.71.249.0","BE","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,30954,175,48,223,14,"en",99.2,"fr",0.1,"da",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2360,"Bad title - Wikipedia","evokingsulfu526.sbs",1,-1,0,1,1,1452184,27705,19/12/2024,14/02/2025,"5.101.180.131","5.101.180.0","EE","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,23812,120,33,153,10,"en",99.4,,,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2361,"Category:Culture of Ethiopia - Wikipedia","einsteiniumf299.sbs",2,-1,0,1,2,5302870,94053,01/11/2024,11/02/2025,"192.71.249.173","192.71.249.0","BE","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,78221,179,48,227,14,"en",99.2,"fr",0.1,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2362,"Bad title - Wikipedia","americiummar697.sbs",1,-1,0,1,1,4144451,110554,04/01/2025,06/01/2025,"91.215.153.104","91.215.153.0","BG","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,88423,126,34,160,10,"en",99.4,,,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2363,"Wikimedia Error","althougharse878.sbs",2,-1,0,1,2,5440180,77840,25/10/2024,15/02/2025,"199.59.243.228","199.59.243.0","US","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,76000,176,47,223,14,"en",99.1,"fr",0.1,"da",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2364,"Alex English - Wikipedia","erbiumwrestl408.sbs",1,-1,0,1,1,4731718,106904,19/12/2024,20/01/2025,"91.215.155.72","91.215.155.0","BG","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,91564,138,37,175,11,"en",99.4,"fr",0.1,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2365,"Shrine of Baháʼu'lláh - Wikipedia","almostlawren159.sbs",7,-1,0,1,9,5184602,87380,16/12/2024,16/02/2025,"164.46.67.123","164.46.67.0","JP","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,77980,175,47,222,14,"en",99.2,"fr",0.1,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2366,"Bad title - Wikipedia","allcalciumsw814.sbs",1,-1,0,1,1,5072280,99103,22/12/2024,14/02/2025,"192.71.249.173","192.71.249.0","BE","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,81352,167,45,212,13,"en",99.2,"fr",0.1,"da",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2367,"List of Korean Buddhists - Wikipedia","evokingironv723.sbs",7,-1,0,1,9,2106267,35874,17/12/2024,12/02/2025,"151.236.25.84","151.236.25.0","PL","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,32235,149,41,190,12,"en",99.3,"fr",0.1,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2368,"List of federations of trade unions - Wikipedia","anyuraniumsk196.sbs",1,-1,0,1,1,4049096,104101,30/12/2024,31/12/2024,"5.101.180.131","5.101.180.0","EE","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,87743,117,32,149,9,"en",99.4,,,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2369,"The jewish world seen by...","thejewishworldseenby.com",9,-1,0,1,11,31722,25071,22/10/2024,16/02/2025,"104.21.84.177","104.21.84.0","US","com",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,10345,13,6,19,4,"en",99.8,"yi",0.1,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
2370,"Talk:Sarah Records - Wikipedia","couldniobium152.sbs",7,-1,0,1,9,5198228,85403,17/12/2024,16/02/2025,"88.99.170.146","88.99.170.0","DE","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,77184,177,47,224,14,"en",99.2,"fr",0.1,"da",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2371,"Arbon Valley, Idaho - Wikipedia","earlyrutherf526.sbs",7,-1,0,1,9,5086302,112272,17/12/2024,24/12/2024,"151.236.25.37","151.236.25.0","PL","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,97185,146,39,185,12,"en",99.2,"fr",0.1,,,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,
2372,"Bad title - Wikipedia","arseniclugei584.sbs",3,-1,0,1,3,5322396,82277,17/11/2024,16/02/2025,"199.59.243.228","199.59.243.0","US","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,80180,169,46,215,13,"en",99.2,"fr",0.1,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2373,"Vasil Tsereteli - Wikipedia","metthuliumbo403.sbs",1,-1,0,1,1,4960664,87658,19/12/2024,14/02/2025,"151.236.25.84","151.236.25.0","PL","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,73238,169,46,215,13,"en",99.2,"fr",0.1,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2374,"106 BC - Wikipedia","simplyberkel559.cfd",2,-1,0,1,2,4841090,86702,14/12/2024,17/02/2025,"199.59.243.228","199.59.243.0","US","cfd",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,81551,151,40,191,12,"en",99.3,,,,,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,
2375,"Bad title - Wikipedia","simulationru214.sbs",1,-1,0,1,1,5373363,91733,01/11/2024,19/12/2024,"151.236.25.84","151.236.25.0","PL","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,76102,182,49,231,14,"en",99.1,"fr",0.1,"da",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2376,"Baltimore and Ohio Railroad - Wikipedia","plutoniumfen452.sbs",1,-1,0,1,1,5088493,90939,19/12/2024,15/02/2025,"164.138.29.160","164.138.29.0","NL","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,75363,172,46,218,14,"en",99.2,"fr",0.1,,,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,
2377,"Bad title - Wikipedia","showeredacti464.sbs",1,-1,0,1,1,5380318,94957,31/10/2024,06/02/2025,"164.138.29.160","164.138.29.0","NL","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,76152,181,49,230,14,"en",99.1,"da",0.1,"fr",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2378,"Bad title - Wikipedia","positionsber79.sbs",1,-1,0,1,1,1432187,26236,13/02/2025,14/02/2025,"5.101.180.129","5.101.180.0","EE","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,25934,111,31,142,9,"en",99.4,,,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2379,"Sanford Township, Grant County, Minnesota - Wikipedia","magnesiumbul951.cfd",3,-1,0,1,4,4090190,83628,22/10/2024,17/02/2025,"199.59.243.228","199.59.243.0","US","cfd",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,72337,150,40,190,12,"en",99.3,"fr",0.1,,,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,
2380,"Lalu - Wikipedia","manganesebul512.cfd",2,-1,0,1,2,5343878,69737,03/11/2024,16/02/2025,"91.215.153.89","91.215.153.0","BG","cfd",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,68189,179,48,227,14,"en",99.1,"fr",0.1,"da",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2381,"الرئيسية - رامي فايبز","ramivibes.com",6,-1,0,1,6,9959,4662,23/10/2024,23/01/2025,"46.4.190.87","46.4.190.0","DE","com",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,966,32,2,34,1,"en",62.3,"ar",37.6,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2382,,"elqma.net",9,-1,0,1,20408,47293,8165,22/10/2024,13/12/2024,"75.2.18.233","75.2.18.0","US","net",2,9,"Computers/Internet/Web Design and Development",2,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,4663,6,0,6,0,"ar",99.4,"da",0.3,"en",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2383,"Bad title - Wikipedia","stephenscand355.sbs",1,-1,0,1,1,4314614,111024,01/11/2024,26/01/2025,"185.24.220.81","185.24.220.0","NL","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,103195,124,34,158,10,"en",99.4,,,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2384,"Fairview, Ohio - Wikipedia","nearfermiums569.sbs",1,-1,0,1,1,5346155,97064,31/10/2024,11/02/2025,"192.71.249.173","192.71.249.0","BE","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,79188,180,48,228,14,"en",99.1,"da",0.1,"fr",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2385,"Bad title - Wikipedia","toposmiumtra837.sbs",1,-1,0,1,1,4843269,114259,25/12/2024,06/02/2025,"5.101.180.130","5.101.180.0","EE","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,96790,142,38,180,11,"en",99.3,"fr",0.1,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2386,"GeoEd •","enjoylightfestival.com",20,-1,0,1,23,72358,71900,30/10/2024,01/12/2024,"165.22.232.219","165.22.232.0","US","com",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,39270,45,3,48,2,"en",99.9,,,,,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,
2387,"Heinrich von Kleist - Wikipedia","tantalumduck589.sbs",1,-1,0,1,1,4830772,115792,24/12/2024,19/01/2025,"5.101.180.130","5.101.180.0","EE","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,101919,131,35,166,10,"en",99.4,,,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
2388,"Bad title - Wikipedia","togethererbi604.sbs",7,-1,0,1,9,3295677,52733,30/01/2025,02/02/2025,"84.22.97.127","84.22.97.0","NL","sbs",0,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,45740,180,50,230,14,"en",99.1,"fr",0.1,"da",0.1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
